sales_id,order_id,product_id,customer_id,order_date,order_priority,order_quantity,unit_price,discount,shipping_price,total,total_after_discount,box_size,shipping_cost,box_cost,delivery_date,product_base_revenue,revenue
183,201011,PFS127068,100922092,2017-10-17,Same Day,7,35.1,0.09,20.25,245.7,223.59,Wrap Bag,14.18,0.34,2017-10-18,0.73,149.42
184,201011,PFS127091,100922433,2017-10-17,Medium,6,20.48,0.09,6.75,122.85,122.85,Small Box,4.73,0.56,2017-10-23,0.84,98.05
185,201012,PFS127096,100922093,2017-11-15,Low,8,37.03,0.06,4,296.24,278.47,Small Box,2.8,0.56,2017-11-23,0.74,203.93
186,201012,PFS127108,100922434,2017-11-15,High,9,20.48,0.03,7,184.28,184.28,Wrap Bag,4.9,0.34,2017-11-18,0.84,149.77
187,201013,PFS127127,100922094,2017-10-27,Medium,5,37.03,0.01,5.25,185.15,183.3,Jumbo Box,3.68,2.96,2017-11-02,0.54,92.35
188,201013,PFS127041,100922435,2017-10-27,Critical,8,20.79,0.02,9,166.3,166.3,Small Box,6.3,0.56,2017-10-29,0.65,101.16
189,201014,PFS127122,100922095,2017-11-13,High,2,38.61,0.01,4,77.22,76.45,Small Box,2.8,0.56,2017-11-16,0.91,66.2
190,201014,PFS127052,100922436,2017-11-13,Very Low,7,20.79,0.04,2,145.51,145.51,Large Box,1.4,1.48,2017-11-23,0.42,58.23
191,201015,PFS127079,100922096,2017-10-05,Critical,3,38.98,0.09,10.5,116.94,106.42,Wrap Bag,7.35,0.34,2017-10-07,0.62,58.59
192,201015,PFS127073,100922437,2017-10-05,Same Day,4,20.79,0.04,13.5,83.15,83.15,Jumbo Drum,9.45,5.42,2017-10-06,0.62,37.05
193,201016,PFS127093,100922097,2017-11-16,Very Low,9,41.69,0.09,1.33,375.22,341.45,Wrap Bag,0.93,0.34,2017-11-26,0.84,285.96
194,201016,PFS127098,100922438,2017-11-16,Low,5,20.79,0.06,3.5,103.94,103.94,Small Box,2.45,0.56,2017-11-24,0.73,73.19
195,201017,PFS127019,100922098,2017-08-13,Same Day,11,42.9,0,13.5,471.9,471.9,Small Box,9.45,0.56,2017-08-14,0.82,376.95
196,201017,PFS127114,100922439,2017-08-13,Medium,1,21.94,0,5.25,21.94,21.94,Small Box,3.68,0.56,2017-08-19,0.84,14.22
197,201018,PFS127126,100922099,2017-08-09,Low,19,46.64,0.05,3.5,886.24,841.92,Small Box,2.45,0.56,2017-08-17,0.69,577.92
198,201018,PFS127120,100922440,2017-08-09,High,2,21.94,0.07,7,43.89,43.89,Small Box,4.9,0.56,2017-08-12,0.7,25.11
199,201019,PFS127085,100922100,2017-11-11,Medium,6,45.1,0.04,5.25,270.6,259.78,Small Box,3.68,0.56,2017-11-17,0.69,174.18
200,201019,PFS127046,100922441,2017-11-11,Critical,3,22.09,0.08,7.5,66.26,66.26,Jumbo Box,5.25,2.96,2017-11-13,0.69,37.3
201,201020,PFS127117,100922101,2017-04-21,High,9,35.75,0.1,4,321.75,289.58,Small Box,2.8,0.56,2017-04-24,0.73,208.95
202,201020,PFS127115,100922442,2017-04-21,Very Low,6,22.75,0.04,2.33,136.5,136.5,Large Box,1.63,1.48,2017-05-01,0.76,100.74
203,201021,PFS127099,100922102,2017-01-18,Critical,8,76.69,0.05,9,613.5,582.82,Large Box,6.3,1.48,2017-01-20,0.73,419.54
204,201021,PFS127083,100922443,2017-01-18,Same Day,14,23.39,0.05,6.75,327.42,327.42,Small Box,4.73,0.56,2017-01-19,0.73,232.68
205,201022,PFS127084,100922103,2017-03-18,Very Low,7,85.24,0.09,1.67,596.69,542.99,Small Box,1.17,0.56,2017-03-28,0.7,376.51
206,201022,PFS127068,100922444,2017-03-18,Medium,17,35.1,0.02,6.75,596.7,596.7,Wrap Bag,4.73,0.34,2017-03-24,0.73,432.44
207,201023,PFS127015,100922104,2017-12-05,Same Day,4,102.7,0.09,15.75,410.8,373.83,Jumbo Box,11.03,2.96,2017-12-06,0.35,116.22
208,201023,PFS127096,100922445,2017-12-05,Medium,19,37.03,0.06,6,703.58,703.58,Small Box,4.2,0.56,2017-12-11,0.74,518.98
209,201024,PFS127017,100922105,2017-01-20,Medium,5,102.7,0,3.75,513.5,513.5,Small Box,2.63,0.56,2017-01-26,0.34,172.69
210,201024,PFS127127,100922446,2017-01-20,Medium,18,37.03,0.05,5.25,666.55,666.55,Jumbo Box,3.68,2.96,2017-01-26,0.54,353.3
211,201025,PFS127118,100922106,2017-03-12,Medium,1,103.99,0,5.25,103.99,103.99,Small Box,3.68,0.56,2017-03-18,0.73,72.01
212,201025,PFS127122,100922447,2017-03-12,Very Low,22,38.61,0.09,1.33,849.42,849.42,Small Box,0.93,0.56,2017-03-22,0.91,771.48
213,201026,PFS127078,100922107,2017-10-31,Medium,2,119.59,0.08,3.75,239.17,220.04,Jumbo Box,2.63,2.96,2017-11-06,0.8,170.44
214,201026,PFS127079,100922448,2017-10-31,Very Low,11,38.98,0.06,2.33,428.79,428.79,Wrap Bag,1.63,0.34,2017-11-10,0.62,265.08
215,201027,PFS127027,100922108,2017-09-22,Very Low,3,128.7,0.05,3,386.1,366.8,Small Box,2.1,0.56,2017-10-02,0.67,244.12
216,201027,PFS127093,100922449,2017-09-22,Critical,9,41.69,0.01,6,375.22,375.22,Wrap Bag,4.2,0.34,2017-09-24,0.84,311.1
217,201028,PFS127124,100922109,2017-07-07,Very Low,6,135.2,0.02,1.33,811.2,794.98,Large Box,0.93,1.48,2017-07-17,0.77,609.72
218,201028,PFS127019,100922450,2017-07-07,High,2,42.9,0.05,6,85.8,85.8,Small Box,4.2,0.56,2017-07-10,0.82,65.59
219,201029,PFS127028,100922110,2017-04-06,Critical,14,154.7,0.01,4.5,2165.8,2144.14,Medium Box,3.15,1.18,2017-04-08,0.65,1388.51
220,201029,PFS127126,100922451,2017-04-06,Medium,1,46.64,0.1,5.25,46.64,46.64,Small Box,3.68,0.56,2017-04-12,0.69,27.95
221,201030,PFS127042,100922111,2017-05-26,High,17,154.7,0.04,6,2629.9,2524.7,Small Box,4.2,0.56,2017-05-29,0.63,1582.27
222,201030,PFS127085,100922452,2017-05-26,Low,1,45.1,0.01,3.5,45.1,45.1,Small Box,2.45,0.56,2017-06-03,0.69,27.96
223,201031,PFS127110,100922112,2017-05-10,Medium,19,175.49,0.07,6,3334.25,3100.86,Medium Box,4.2,1.18,2017-05-16,0.84,2603.06
224,201031,PFS127117,100922453,2017-05-10,Low,1,35.75,0.04,2,35.75,35.75,Small Box,1.4,0.56,2017-05-18,0.73,24.25
225,201032,PFS127009,100922113,2017-02-14,Low,18,40.95,0.06,1.75,737.1,692.87,Jumbo Drum,1.23,5.42,2017-02-22,0.42,284.78
226,201032,PFS127099,100922454,2017-02-14,Same Day,2,76.69,0.07,13.5,153.37,153.37,Large Box,9.45,1.48,2017-02-15,0.73,101.52
227,201033,PFS127010,100922114,2017-05-25,Low,22,23.7,0.04,2,521.44,500.59,Small Box,1.4,0.56,2017-06-02,0.38,188.46
228,201033,PFS127084,100922455,2017-05-25,Low,5,85.24,0.01,2.5,426.21,426.21,Small Box,1.75,0.56,2017-06-02,0.7,294.58
229,201034,PFS127011,100922115,2017-10-13,Same Day,11,24.3,0.08,13.5,267.3,245.92,Small Box,9.45,0.56,2017-10-14,0.37,81.52
230,201034,PFS127015,100922456,2017-10-13,Medium,5,102.7,0.1,5.25,513.5,513.5,Jumbo Box,3.68,2.96,2017-10-19,0.35,172.21
231,201035,PFS127025,100922116,2017-07-18,Low,9,15.6,0.06,2.5,140.4,131.98,Medium Box,1.75,1.18,2017-07-26,0.7,89.01
232,201035,PFS127017,100922457,2017-07-18,High,4,102.7,0.05,5,410.8,410.8,Small Box,3.5,0.56,2017-07-21,0.34,136.64
233,201036,PFS127026,100922117,2017-04-17,Medium,2,15.77,0.02,5.25,31.54,30.91,Small Pack,3.68,0.38,2017-04-23,0.69,17.12
234,201036,PFS127118,100922458,2017-04-17,Critical,8,103.99,0.1,10.5,831.9,831.9,Small Box,7.35,0.56,2017-04-19,0.73,602.03
235,201037,PFS127038,100922118,2017-08-26,High,1,16.34,0.08,5,16.34,15.03,Small Box,3.5,0.56,2017-08-29,0.73,6.96
236,201037,PFS127078,100922459,2017-08-26,Very Low,9,119.59,0.1,1.67,1076.28,1076.28,Jumbo Box,1.17,2.96,2017-09-05,0.8,856.9
237,201038,PFS127047,100922119,2017-07-05,Critical,1,16.65,0.01,10.5,16.65,16.49,Small Box,7.35,0.56,2017-07-07,0.69,3.38
238,201038,PFS127027,100922460,2017-07-05,Same Day,8,128.7,0.01,20.25,1029.6,1029.6,Small Box,14.18,0.56,2017-07-06,0.67,677.98
239,201039,PFS127055,100922120,2017-11-24,Very Low,1,19.67,0.02,1.67,19.67,19.27,Large Box,1.17,1.48,2017-12-04,0.73,11.48
240,201039,PFS127124,100922461,2017-11-24,Low,5,135.2,0.08,2,676,676,Large Box,1.4,1.48,2017-12-02,0.77,517.64
241,201040,PFS127056,100922121,2017-04-26,Same Day,2,17.67,0,20.25,35.33,35.33,Small Box,14.18,0.56,2017-04-27,0.73,11.17
242,201040,PFS127028,100922462,2017-04-26,Medium,21,154.7,0.06,2.25,3248.7,3248.7,Medium Box,1.58,1.18,2017-05-02,0.65,2107.6
243,201041,PFS127058,100922122,2017-04-22,Low,5,41.5,0.01,2,207.5,205.43,Small Box,1.4,0.56,2017-04-30,0.68,138.26
244,201041,PFS127042,100922463,2017-04-22,High,8,154.7,0.05,6,1237.6,1237.6,Small Box,4.2,0.56,2017-04-25,0.63,773.19
245,201042,PFS127065,100922123,2017-10-30,Medium,5,47.5,0.1,2.25,237.5,213.75,Wrap Bag,1.58,0.34,2017-11-05,0.37,77.65
246,201042,PFS127110,100922464,2017-10-30,Critical,5,175.49,0.09,12,877.44,877.44,Medium Box,8.4,1.18,2017-11-01,0.84,728.52
247,201043,PFS127069,100922124,2017-02-20,High,4,18.41,0.04,6,73.63,70.69,Medium Box,4.2,1.18,2017-02-23,0.73,46
248,201043,PFS127009,100922465,2017-02-20,Very Low,9,40.95,0.02,2.33,368.55,368.55,Jumbo Drum,1.63,5.42,2017-03-02,0.42,147.96
249,201044,PFS127074,100922125,2017-02-24,Critical,8,19.75,0.09,12,157.98,143.76,Small Pack,8.4,0.38,2017-02-26,0.62,80.76
250,201044,PFS127010,100922466,2017-02-24,Same Day,11,23.7,0.01,9,260.72,260.72,Small Box,6.3,0.56,2017-02-25,0.38,92.32
251,201045,PFS127075,100922126,2017-12-27,Very Low,9,19.75,0.08,2.33,177.72,163.51,Small Box,1.63,0.56,2018-01-06,0.62,99.28
252,201045,PFS127011,100922467,2017-12-27,Medium,4,24.3,0.09,4.5,97.2,97.2,Small Box,3.15,0.56,2018-01-02,0.37,32.47
253,201046,PFS127076,100922127,2017-08-25,Same Day,8,19.88,0.04,20.25,159.02,152.66,Wrap Bag,14.18,0.34,2017-08-26,0.61,78.85
254,201046,PFS127025,100922468,2017-08-25,Medium,3,15.6,0.04,3.75,46.8,46.8,Medium Box,2.63,1.18,2017-08-31,0.7,28.8
255,201047,PFS127077,100922128,2017-09-12,Medium,5,20.48,0.05,5.25,102.38,97.26,Small Box,3.68,0.56,2017-09-18,0.84,77.57
256,201047,PFS127026,100922469,2017-09-12,Medium,2,15.77,0.09,5.25,31.54,31.54,Small Pack,3.68,0.38,2017-09-18,0.69,17.55
257,201048,PFS127080,100922129,2017-09-20,Medium,21,20.48,0.02,4.5,429.98,421.38,Jumbo Box,3.15,2.96,2017-09-26,0.62,255.39
258,201048,PFS127038,100922470,2017-09-20,Very Low,7,16.34,0.09,1.67,114.39,114.39,Small Box,1.17,0.56,2017-09-30,0.73,82.14
259,201049,PFS127082,100922130,2017-08-21,Medium,8,20.79,0.09,4.5,166.3,151.33,Large Box,3.15,1.48,2017-08-27,0.73,106.32
260,201049,PFS127047,100922471,2017-08-21,Very Low,1,16.65,0.07,2.33,16.65,16.65,Small Box,1.63,0.56,2017-08-31,0.69,9.21
261,201050,PFS127088,100922131,2017-03-25,Very Low,5,20.79,0.09,2,103.94,94.58,Small Box,1.4,0.56,2017-04-04,0.8,73.7
262,201050,PFS127055,100922472,2017-03-25,Critical,11,19.67,0.02,7.5,216.34,216.34,Large Box,5.25,1.48,2017-03-27,0.73,151.89
263,201051,PFS127094,100922132,2017-11-30,Very Low,9,20.79,0.09,2.33,187.08,170.25,Small Box,1.63,0.56,2017-12-10,0.87,145.92
264,201051,PFS127056,100922473,2017-11-30,High,22,17.67,0.04,9,388.67,388.67,Small Box,6.3,0.56,2017-12-03,0.73,278.11
265,201052,PFS127100,100922133,2017-07-24,Critical,11,20.79,0.07,10.5,228.66,212.65,Small Box,7.35,0.56,2017-07-26,0.73,146.64
266,201052,PFS127058,100922474,2017-07-24,Medium,12,41.5,0.04,3,498.01,498.01,Small Box,2.1,0.56,2017-07-30,0.68,337.28
267,201053,PFS127101,100922134,2017-02-25,High,4,21.94,0.09,7,87.78,79.88,Wrap Bag,4.9,0.34,2017-02-28,0.7,50.4
268,201053,PFS127065,100922475,2017-02-25,Low,8,47.5,0,1.5,380,380,Wrap Bag,1.05,0.34,2017-03-05,0.37,140.05
269,201054,PFS127102,100922135,2017-01-18,Medium,3,21.94,0.07,3.75,65.83,61.22,Small Box,2.63,0.56,2017-01-24,0.69,38.86
270,201054,PFS127069,100922476,2017-01-18,Low,7,18.41,0.07,3,128.86,128.86,Medium Box,2.1,1.18,2017-01-26,0.73,90.38
271,201055,PFS127104,100922136,2017-10-19,Low,2,22.09,0.03,3.5,44.17,42.85,Small Pack,2.45,0.38,2017-10-27,0.68,26.42
272,201055,PFS127074,100922477,2017-10-19,Same Day,3,19.75,0.04,18,59.24,59.24,Small Pack,12.6,0.38,2017-10-20,0.62,23.92
273,201056,PFS127106,100922137,2017-01-07,Low,7,22.75,0.06,1.5,159.25,149.7,Wrap Bag,1.05,0.34,2017-01-15,0.84,124.54
274,201056,PFS127075,100922478,2017-01-07,Low,2,19.75,0.05,3.5,39.49,39.49,Small Box,2.45,0.56,2017-01-15,0.62,21.5
275,201057,PFS127109,100922138,2017-10-15,Same Day,1,35.08,0.03,20.25,35.08,34.03,Wrap Bag,14.18,0.34,2017-10-16,0.76,11.38
276,201057,PFS127076,100922479,2017-10-15,Medium,8,19.88,0.01,6.75,159.02,159.02,Wrap Bag,4.73,0.34,2017-10-21,0.61,92.19
277,201058,PFS127111,100922139,2017-12-08,Low,11,35.1,0.02,4,386.1,378.38,Jumbo Drum,2.8,5.42,2017-12-16,0.92,340.5
278,201058,PFS127077,100922480,2017-12-08,High,11,20.48,0.05,7,225.23,225.23,Small Box,4.9,0.56,2017-12-11,0.84,184
279,201059,PFS127112,100922140,2017-06-27,Medium,22,37.03,0.02,5.25,814.67,798.38,Small Box,3.68,0.56,2017-07-03,0.84,667.36
280,201059,PFS127080,100922481,2017-06-27,Critical,12,20.48,0.02,9,245.7,245.7,Jumbo Box,6.3,2.96,2017-06-29,0.62,143.22
281,201060,PFS127113,100922141,2017-11-23,High,12,37.03,0.02,4,444.37,435.48,Wrap Bag,2.8,0.34,2017-11-26,0.87,375.73
282,201060,PFS127082,100922482,2017-11-23,Very Low,15,20.79,0.09,2,311.81,311.81,Large Box,1.4,1.48,2017-12-03,0.73,225.74
283,201061,PFS127116,100922142,2017-06-28,Critical,8,38.61,0,10.5,308.88,308.88,Small Pack,7.35,0.38,2017-06-30,0.74,222.21
284,201061,PFS127088,100922483,2017-06-28,Same Day,8,20.79,0,13.5,166.3,166.3,Small Box,9.45,0.56,2017-06-29,0.8,123.02
285,201062,PFS127049,100922143,2017-12-15,Very Low,7,0.53,0.01,1.33,3.73,3.69,Small Box,0.93,0.56,2017-12-25,0.95,2.01
286,201062,PFS127094,100922484,2017-12-15,Low,9,20.79,0.04,3.5,187.08,187.08,Small Box,2.45,0.56,2017-12-23,0.87,159.75
287,201063,PFS127036,100922144,2017-07-08,Same Day,3,1.03,0.04,13.5,3.08,2.96,Small Box,9.45,0.56,2017-07-09,0.76,-7.76
288,201063,PFS127100,100922485,2017-07-08,Medium,3,20.79,0.07,5.25,62.36,62.36,Small Box,3.68,0.56,2017-07-14,0.73,41.09
289,201064,PFS127071,100922145,2017-07-04,Low,2,1.78,0.09,3.5,3.56,3.24,Wrap Bag,2.45,0.34,2017-07-12,0.69,-0.57
290,201064,PFS127101,100922486,2017-07-04,High,4,21.94,0.04,7,87.78,87.78,Wrap Bag,4.9,0.34,2017-07-07,0.7,55.91
291,201065,PFS127021,100922146,2017-12-05,Medium,8,2.22,0.04,5.25,17.78,17.07,Small Pack,3.68,0.38,2017-12-11,0.66,7.22
292,201065,PFS127102,100922487,2017-12-05,Critical,5,21.94,0.07,7.5,109.72,109.72,Small Box,5.25,0.56,2017-12-07,0.69,69.54
293,201066,PFS127023,100922147,2017-10-03,High,11,2.52,0.01,4,27.74,27.46,Jumbo Drum,2.8,5.42,2017-10-06,0.74,12.23
294,201066,PFS127104,100922488,2017-10-03,Very Low,8,22.09,0.07,2.33,176.7,176.7,Small Pack,1.63,0.38,2017-10-13,0.68,118.6
295,201067,PFS127031,100922148,2017-07-27,Critical,12,2.89,0.1,9,34.63,31.17,Small Box,6.3,0.56,2017-07-29,0.62,12.48
296,201067,PFS127106,100922489,2017-07-27,Same Day,2,22.75,0.01,6.75,45.5,45.5,Wrap Bag,4.73,0.34,2017-07-28,0.84,33.21
297,201068,PFS127032,100922149,2017-06-19,Very Low,15,3.12,0,1.67,46.8,46.8,Jumbo Drum,1.17,5.42,2017-06-29,0.61,22.04
298,201068,PFS127109,100922490,2017-06-19,Medium,7,35.08,0.04,6.75,245.56,245.56,Wrap Bag,4.73,0.34,2017-06-25,0.76,181.76
299,201069,PFS127035,100922150,2017-01-18,Same Day,8,3.12,0.07,15.75,24.96,23.21,Small Box,11.03,0.56,2017-01-19,0.38,-2.76
300,201069,PFS127111,100922491,2017-01-18,Medium,1,35.1,0.06,6,35.1,35.1,Jumbo Drum,4.2,5.42,2017-01-24,0.92,22.73
301,201070,PFS127033,100922151,2017-08-12,Medium,9,3.17,0.05,3.75,28.55,27.12,Jumbo Drum,2.63,5.42,2017-08-18,0.61,8.47
302,201070,PFS127112,100922492,2017-08-12,Medium,3,37.03,0.08,5.25,111.09,111.09,Small Box,3.68,0.56,2017-08-18,0.84,89.21
303,201071,PFS127024,100922152,2017-02-04,Medium,3,3.41,0.09,5.25,10.22,9.3,Small Box,3.68,0.56,2017-02-10,0.73,2.52
304,201071,PFS127113,100922493,2017-02-04,Very Low,9,37.03,0.06,1.33,333.27,333.27,Wrap Bag,0.93,0.34,2017-02-14,0.87,288.68
305,201072,PFS127016,100922153,2017-11-22,Medium,4,3.6,0.09,3.75,14.4,13.11,Small Box,2.63,0.56,2017-11-28,0.34,1.31
306,201072,PFS127116,100922494,2017-11-22,Very Low,12,38.61,0.01,2.33,463.32,463.32,Small Pack,1.63,0.38,2017-12-02,0.74,342.89
307,201073,PFS127022,100922154,2017-10-17,Very Low,5,3.77,0.04,3,18.85,18.1,Small Box,2.1,0.56,2017-10-27,0.84,12.56
308,201073,PFS127049,100922495,2017-10-17,Critical,5,0.53,0,6,2.67,2.67,Small Box,4.2,0.56,2017-10-19,0.95,-2.24
309,201074,PFS127030,100922155,2017-09-23,Very Low,8,3.89,0.09,1.33,31.1,28.3,Small Box,0.93,0.56,2017-10-03,0.62,16.17
310,201074,PFS127036,100922496,2017-09-23,High,4,1.03,0.08,6,4.11,4.11,Small Box,4.2,0.56,2017-09-26,0.76,-1.64
311,201075,PFS127067,100922156,2017-02-06,Critical,2,4.11,0.04,4.5,8.22,7.89,Large Box,3.15,1.48,2017-02-08,0.84,2
312,201075,PFS127071,100922497,2017-02-06,Medium,3,1.78,0.04,5.25,5.34,5.34,Wrap Bag,3.68,0.34,2017-02-12,0.69,-0.35
313,201076,PFS127012,100922157,2017-12-11,High,7,5.16,0.03,6,36.13,35.04,Small Box,4.2,0.56,2017-12-14,0.37,8.08
314,201076,PFS127021,100922498,2017-12-11,Low,2,2.22,0.05,3.5,4.45,4.45,Small Pack,2.45,0.38,2017-12-19,0.66,0.11
315,201077,PFS127029,100922158,2017-10-30,Medium,1,5.16,0.01,6,5.16,5.11,Small Box,4.2,0.56,2017-11-05,0.62,-1.58
316,201077,PFS127023,100922499,2017-10-30,Low,2,2.52,0.07,2,5.04,5.04,Jumbo Drum,1.4,5.42,2017-11-07,0.74,-3.06
317,201078,PFS127062,100922159,2017-11-20,Low,3,5.16,0.07,3.5,15.48,14.4,Small Box,2.45,0.56,2017-11-28,0.57,5.22
318,201078,PFS127031,100922500,2017-11-20,Same Day,9,2.89,0.1,13.5,25.97,25.97,Small Box,9.45,0.56,2017-11-21,0.62,6.11
319,201079,PFS127107,100922160,2017-07-09,Low,9,5.2,0.01,4.5,46.8,46.33,Small Box,3.15,0.56,2017-07-17,0.8,33.35
320,201079,PFS127032,100922501,2017-07-09,Low,1,3.12,0.08,2.5,3.12,3.12,Jumbo Drum,1.75,5.42,2017-07-17,0.61,-5.26
321,201080,PFS127128,100922161,2017-03-16,Same Day,12,15.2,0.09,15.75,182.4,165.98,Small Box,11.03,0.56,2017-03-17,0.78,117.88
322,201080,PFS127035,100922502,2017-03-16,Medium,4,3.12,0,5.25,12.48,12.48,Small Box,3.68,0.56,2017-03-22,0.38,0.51
323,201081,PFS127034,100922162,2017-01-15,Low,5,25.21,0.09,3,126.07,114.72,Small Pack,2.1,0.38,2017-01-23,0.55,60.99
324,201081,PFS127033,100922503,2017-01-15,High,7,3.17,0.06,5,22.2,22.2,Jumbo Drum,3.5,5.42,2017-01-18,0.61,4.6
325,201082,PFS127061,100922163,2017-11-13,Medium,4,5.24,0.06,4.5,20.96,19.7,Wrap Bag,3.15,0.34,2017-11-19,0.58,7.86
326,201082,PFS127024,100922504,2017-11-13,Critical,8,3.41,0.03,10.5,27.25,27.25,Small Box,7.35,0.56,2017-11-15,0.73,11.89
327,201083,PFS127043,100922164,2017-02-20,High,3,5.3,0.09,6,15.91,14.48,Wrap Bag,4.2,0.34,2017-02-23,0.73,6.08
328,201083,PFS127016,100922505,2017-02-20,Very Low,5,3.6,0.07,1.67,18.01,18.01,Small Box,1.17,0.56,2017-03-02,0.34,4.45
329,201084,PFS127064,100922165,2017-09-05,Critical,2,5.46,0.09,10.5,10.92,9.94,Small Box,7.35,0.56,2017-09-07,0.55,-2.45
330,201084,PFS127022,100922506,2017-09-05,Same Day,2,3.77,0.04,20.25,7.54,7.54,Small Box,14.18,0.56,2017-09-06,0.84,-8.39
331,201085,PFS127059,100922166,2017-03-11,Very Low,2,75.5,0.04,2.33,151,144.96,Medium Box,1.63,1.18,2017-03-21,0.63,88.31
332,201085,PFS127030,100922507,2017-03-11,Low,3,3.89,0.03,2,11.66,11.66,Small Box,1.4,0.56,2017-03-19,0.62,5.32
333,201086,PFS127103,100922167,2017-11-07,Same Day,9,45.8,0.1,15.75,412.18,370.96,Small Box,11.03,0.56,2017-11-08,0.69,242.52
334,201086,PFS127067,100922508,2017-11-07,Medium,9,4.11,0.03,2.25,36.97,36.97,Large Box,1.58,1.48,2017-11-13,0.84,28.05
335,201087,PFS127066,100922168,2017-12-16,Low,1,5.9,0.08,2.5,5.9,5.43,Small Box,1.75,0.56,2017-12-24,0.31,-0.65
336,201087,PFS127012,100922509,2017-12-16,High,11,5.16,0.03,6,56.77,56.77,Small Box,4.2,0.56,2017-12-19,0.37,16.05
337,201088,PFS127070,100922169,2017-03-06,Medium,4,35.9,0.09,5.25,143.61,130.68,Medium Box,3.68,1.18,2017-03-12,0.69,84.9
338,201088,PFS127029,100922510,2017-03-06,Critical,19,5.16,0.07,12,98.06,98.06,Small Box,8.4,0.56,2017-03-08,0.62,52.11
339,201089,PFS127037,100922170,2017-04-15,High,7,26.71,0.09,3,186.96,170.13,Wrap Bag,2.1,0.34,2017-04-18,0.74,124.21
340,201089,PFS127062,100922511,2017-04-15,Very Low,6,5.16,0.04,2.33,30.97,30.97,Small Box,1.63,0.56,2017-04-25,0.57,15.5
341,201090,PFS127063,100922171,2017-10-07,Critical,8,36.83,0.09,13.5,294.6,268.09,Small Box,9.45,0.56,2017-10-09,0.42,102.74
342,201090,PFS127107,100922512,2017-10-07,Same Day,9,5.2,0.1,20.25,46.8,46.8,Small Box,14.18,0.56,2017-10-08,0.8,22.7
343,201091,PFS127040,100922172,2017-11-01,Very Low,5,46.93,0.05,2.67,234.65,222.91,Medium Box,1.87,1.18,2017-11-11,0.67,146.93
344,201091,PFS127128,100922513,2017-11-01,Medium,8,15.2,0.03,5.25,121.6,121.6,Small Box,3.68,0.56,2017-11-07,0.78,90.61
345,201092,PFS127053,100922173,2017-07-21,Same Day,2,56.93,0.09,15.75,113.86,103.61,Small Box,11.03,0.56,2017-07-22,0.31,20.1
346,201092,PFS127034,100922514,2017-07-21,Medium,7,25.21,0.08,4.5,176.49,176.49,Small Pack,3.15,0.38,2017-07-27,0.55,94.11
347,201093,PFS127105,100922174,2017-07-04,Medium,3,37.15,0,3,111.45,111.45,Small Box,2.1,0.56,2017-07-10,0.67,72.32
348,201093,PFS127061,100922515,2017-07-04,Medium,4,5.24,0.07,4.5,20.96,20.96,Wrap Bag,3.15,0.34,2017-07-10,0.58,8.59
349,201094,PFS127095,100922175,2017-02-15,Medium,9,27.72,0,5.25,249.5,249.5,Small Pack,3.68,0.38,2017-02-21,0.84,205.83
350,201094,PFS127043,100922516,2017-02-15,Very Low,5,5.3,0.04,2,26.52,26.52,Wrap Bag,1.4,0.34,2017-02-25,0.73,17.71
351,201095,PFS127086,100922176,2017-09-26,Medium,11,18.63,0,3,204.95,204.95,Small Box,2.1,0.56,2017-10-02,0.69,137.73
352,201095,PFS127064,100922517,2017-09-26,Very Low,1,5.46,0.05,2.33,5.46,5.46,Small Box,1.63,0.56,2017-10-06,0.55,0.81
353,201096,PFS127013,100922177,2017-04-02,Very Low,19,21.1,0.03,2,400.94,388.91,Wrap Bag,1.4,0.34,2017-04-12,0.37,140.84
354,201096,PFS127059,100922518,2017-04-02,Critical,2,75.5,0.03,10.5,151,151,Medium Box,7.35,1.18,2017-04-04,0.63,86.39
355,201097,PFS127044,100922178,2017-02-25,Very Low,6,22.12,0.01,2.33,132.7,131.37,Small Box,1.63,0.56,2017-03-07,0.73,93.29
356,201097,PFS127103,100922519,2017-02-25,High,3,45.8,0.02,7,137.39,137.39,Small Box,4.9,0.56,2017-02-28,0.69,88.65
357,201098,PFS127054,100922179,2017-09-21,Critical,9,23.7,0.06,10.5,213.32,200.52,Small Box,7.35,0.56,2017-09-23,0.76,144.64
358,201098,PFS127066,100922520,2017-09-21,Medium,6,5.9,0.05,3.75,35.41,35.41,Small Box,2.63,0.56,2017-09-27,0.31,7.64
359,201099,PFS127048,100922180,2017-02-16,High,8,44.3,0.06,4,354.4,333.14,Small Pack,2.8,0.38,2017-02-19,0.89,293.45
360,201099,PFS127070,100922521,2017-02-16,Low,14,35.9,0.02,3.5,502.63,502.63,Medium Box,2.45,1.18,2017-02-24,0.69,341.58
361,201100,PFS127020,100922181,2017-10-17,Medium,7,15.6,0.04,4.5,109.2,104.83,Jumbo Box,3.15,2.96,2017-10-23,0.74,71.46
362,201100,PFS127037,100922522,2017-10-17,Low,17,26.71,0.03,1.5,454.04,454.04,Wrap Bag,1.05,0.34,2017-10-25,0.74,336.6
363,201101,PFS127089,100922182,2017-07-14,Low,4,15.77,0.08,2.5,63.08,58.03,Small Box,1.75,0.56,2017-07-22,0.84,46.5
364,201101,PFS127063,100922523,2017-07-14,Same Day,19,36.83,0,20.25,699.68,699.68,Small Box,14.18,0.56,2017-07-15,0.42,279.55
